season,season_type,week,game_id,play_id,side,is_playtime_play,is_no_play,play_type,quarter,down,yards_to_go,possession_team_id,game_clock,defender_location,is_ball_carrier,is_offense_play,is_defense_play,is_st_play,is_lined_up_as_qb,was_running_route,was_blitzing,gsis_id,display_name,short_name,esb_id,position_group,position,jersey_number,current_team_id,gsis_it_id,smart_id,first_name,last_name,football_name,player_name,ngs_position,ngs_position_group,uniform_number,team_id,status,headshot,receiver_location_type,is_st_ball_carrier
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,false,false,00-0036783,Ryan McCollum,R.McCollum,MCC494147,OL,C,62,3900,53994,32004d43-4349-4147-d8e2-37cdb0c1dc58,Ryan,McCollum,Ryan,Ryan McCollum,C,OL,62,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xcq2izkd1ulmlwgiefv3,,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,false,false,00-0039109,Broderick Jones,B.Jones,JON119592,OL,T,77,3900,55878,32004a4f-4e11-9592-d375-419b0d77efde,Broderick,Jones,Broderick,Broderick Jones,T,OL,77,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xdd3wmhluibtx15q4jhr,,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,true,false,00-0039420,Jaheim Bell,J.Bell,BEL377608,TE,TE,82,3900,57351,32004245-4c37-7608-e6e1-a3f4f5be30e6,Jaheim,Bell,Jaheim,Jaheim Bell,SLOT_WR,WR,82,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/swxvhppaewwccieyx6ax,LEFT_SLOT,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,false,false,00-0039716,Doug Nester,D.Nester,NES744064,OL,G,72,3900,57879,32004e45-5374-4064-6b71-9eed6cdb7f22,Doug,Nester,Doug,Doug Nester,G,OL,72O,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jpcuavjkhh8b0oe3kor7,,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,true,false,00-0040142,Kaleb Johnson,K.Johnson,JOH398805,RB,RB,20,3900,58288,32004a4f-4839-8805-a441-bdb3ea3187ea,Kaleb,Johnson,Kaleb,Kaleb Johnson,RB,RB,20,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zpzc4oobxi8nr5dyonob,BACKFIELD,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,true,false,00-0040976,Levi Wentz,L.Wentz,WEN634183,WR,WR,28,3900,63053,32005745-4e63-4183-7735-1edc1d3a8ef3,Levi,Wentz,Levi,Levi Wentz,WR,WR,28O,3900,ACT,,RIGHT_WIDE,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,true,true,false,false,false,true,false,00-0041397,Kaden Wetjen,K.Wetjen,WET055619,WR,WR,10,3900,62743,32005745-5405-5619-dc8c-041c289be4c2,Kaden,Wetjen,Kaden,Kaden Wetjen,SLOT_WR,WR,10,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s44clgjdvd1tuslyqimk,LEFT_SLOT,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,false,false,00-0041396,Gennings Dunker,G.Dunker,DUN460818,OL,G,73,3900,62718,32004455-4e46-0818-d2cb-fed006d045b1,Gennings,Dunker,Gennings,Gennings Dunker,G,OL,73,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/orewpce9gba4rsx0qnr8,,
2026,PRE,1,2026081352,2942,home,true,false,play_type_pass,3,3,7,3900,02:59,,false,true,false,false,false,true,false,00-0040618,Max Hurleman,M.Hurleman,HUR243549,RB,RB,84,3900,59073,32004855-5224-3549-65f9-8f02cac89e74,Max,Hurleman,Max,Max Hurleman,WR,WR,84,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/axybwbw7inp1vu7xxf0t,LEFT_WIDE,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,LEFT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,,00-0036157,Kristian Welch,K.Welch,WEL116744,LB,MLB,54,1800,53059,32005745-4c11-6744-5e96-0d6cce8c69e2,Kristian,Welch,Kristian,Kristian Welch,OLB,LB,54,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/iqibbhzklifflirfqvoq,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,INSIDE_LINEBACKER,false,false,true,false,false,false,,00-0040947,TJ Quinn,T.Quinn,QUI727242,LB,ILB,40,1800,63024,32005155-4972-7242-e65c-7fc37cb27ae9,Terry,Quinn,T.J.,TJ Quinn,MLB,LB,40,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hzdxb0jmdmqzlrrkyqfz,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,LEFT_EDGE_RUSHER,false,false,true,false,false,false,,00-0040944,Nyjalik Kelly,N.Kelly,KEL703198,LB,OLB,47,1800,63021,32004b45-4c70-3198-4f37-51ee3d53ce35,Nyjalik,Kelly,Nyjalik,Nyjalik Kelly,EDGE,DL,47D,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rlgk5vtxruzwzjptpjdw,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,LEFT_INTERIOR_LINE,false,false,true,false,false,false,,00-0040041,Nazir Stackhouse,N.Stackhouse,STA065527,DL,DT,93,1800,58486,32005354-4106-5527-dc9f-00887a740714,Nazir,Stackhouse,Nazir,Nazir Stackhouse,INTERIOR_LINE,DL,93,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/vokytmju8zhlte70ss9a,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,RIGHT_SLOT,false,false,true,false,false,false,,00-0039488,Mark Perry,M.Perry,PER649218,DB,SS,41,1800,57603,32005045-5264-9218-68c6-ebb39255931a,Mark,Perry,Mark,Mark Perry,SLOT_CB,DB,41,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/brg1bcmlylgd5ucjiydw,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,LEFT_WIDE,false,false,true,false,false,false,,00-0039292,Shemar Bartholomew,S.Bartholomew,BAR728523,DB,CB,34,1800,57437,32004241-5272-8523-df18-620c88f7a3f2,Shemar,Bartholomew,Shemar,Shemar Bartholomew,CB,DB,34,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/oehvtzmh4uhwwsfliskq,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,RIGHT_SLOT,false,false,true,false,false,false,,00-0039383,Jaylin Simpson,J.Simpson,SIM531085,DB,FS,38,1800,57285,32005349-4d53-1085-74f4-ae14d47edaa2,Jaylin,Simpson,Jaylin,Jaylin Simpson,SLOT_CB,DB,38,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xy041ns1wwk60l85kpgh,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,LEFT_SLOT,false,false,true,false,false,false,,00-0038494,Trey Dean III,T.Dean,DEA729701,DB,SS,35,1800,56250,32004445-4172-9701-c6c1-d1ebb82ce6bd,Trey,Dean,Trey,Trey Dean III,SLOT_CB,DB,35D,1800,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/egycpb5zv75wp0ytluhl,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,,00-0037364,Arron Mosby,A.Mosby,MOS008081,DL,DE,53,1800,54949,32004d4f-5300-8081-aad8-2b0095b8cdc4,Arron,Mosby,Arron,Arron Mosby,EDGE,DL,53,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/siq8ayl7lif3uddghbum,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,,00-0037094,Jonathan Ford,J.Ford,FOR256596,DL,DT,64,1800,54699,3200464f-5225-6596-8618-ffea8d51b3cf,Jonathan,Ford,Jonathan,Jonathan Ford,INTERIOR_LINE,DL,64,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xvjepsl8u5unzc5qc8fu,,
2026,PRE,1,2026081352,3002,away,true,false,play_type_rush,3,2,3,3900,02:29,RIGHT_WIDE,false,false,true,false,false,false,,00-0036625,Benjamin St-Juste,B.St-Juste,STJ615310,DB,CB,21,1800,53503,32005354-4a61-5310-ff81-e57e99306a29,Benjamin,St-Juste,Benjamin,Benjamin St-Juste,CB,DB,21,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kaebn8lqtuhjgcoywxuz,,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0039420,Jaheim Bell,J.Bell,BEL377608,TE,TE,82,3900,57351,32004245-4c37-7608-e6e1-a3f4f5be30e6,Jaheim,Bell,Jaheim,Jaheim Bell,SLOT_WR,WR,82,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/swxvhppaewwccieyx6ax,RIGHT_SLOT,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0039109,Broderick Jones,B.Jones,JON119592,OL,T,77,3900,55878,32004a4f-4e11-9592-d375-419b0d77efde,Broderick,Jones,Broderick,Broderick Jones,T,OL,77,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xdd3wmhluibtx15q4jhr,,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0040618,Max Hurleman,M.Hurleman,HUR243549,RB,RB,84,3900,59073,32004855-5224-3549-65f9-8f02cac89e74,Max,Hurleman,Max,Max Hurleman,WR,WR,84,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/axybwbw7inp1vu7xxf0t,RIGHT_WIDE,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,true,true,false,false,true,false,,00-0041565,Drew Allar,D.Allar,ALL015451,QB,QB,16,3900,62698,3200414c-4c01-5451-814a-881801f0c648,Drew,Allar,Drew,Drew Allar,QB,QB,16,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/sphuqnfrtzwsgeugeycz,,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0041396,Gennings Dunker,G.Dunker,DUN460818,OL,G,73,3900,62718,32004455-4e46-0818-d2cb-fed006d045b1,Gennings,Dunker,Gennings,Gennings Dunker,G,OL,73,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/orewpce9gba4rsx0qnr8,,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0041397,Kaden Wetjen,K.Wetjen,WET055619,WR,WR,10,3900,62743,32005745-5405-5619-dc8c-041c289be4c2,Kaden,Wetjen,Kaden,Kaden Wetjen,SLOT_WR,WR,10,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s44clgjdvd1tuslyqimk,LEFT_SLOT,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0040976,Levi Wentz,L.Wentz,WEN634183,WR,WR,28,3900,63053,32005745-4e63-4183-7735-1edc1d3a8ef3,Levi,Wentz,Levi,Levi Wentz,WR,WR,28O,3900,ACT,,LEFT_WIDE,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0036396,Jack Driscoll,J.Driscoll,DRI130825,OL,T,68,3900,52553,32004452-4913-0825-3c00-b5c649ba2c22,Jack,Driscoll,Jack,Jack Driscoll,T,OL,68,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dpxtqqekpghx23t7gb4j,,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0040142,Kaleb Johnson,K.Johnson,JOH398805,RB,RB,20,3900,58288,32004a4f-4839-8805-a441-bdb3ea3187ea,Kaleb,Johnson,Kaleb,Kaleb Johnson,RB,RB,20,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zpzc4oobxi8nr5dyonob,BACKFIELD,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0036783,Ryan McCollum,R.McCollum,MCC494147,OL,C,62,3900,53994,32004d43-4349-4147-d8e2-37cdb0c1dc58,Ryan,McCollum,Ryan,Ryan McCollum,C,OL,62,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xcq2izkd1ulmlwgiefv3,,
2026,PRE,1,2026081352,3002,home,true,false,play_type_rush,3,2,3,3900,02:29,,false,true,false,false,false,false,,00-0039716,Doug Nester,D.Nester,NES744064,OL,G,72,3900,57879,32004e45-5374-4064-6b71-9eed6cdb7f22,Doug,Nester,Doug,Doug Nester,G,OL,72O,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jpcuavjkhh8b0oe3kor7,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0039819,Travis Glover,T.Glover,GLO698900,OL,T,79,1800,57322,3200474c-4f69-8900-6094-b60bdbb333ca,Travis,Glover,Travis,Travis Glover,T,OL,79,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/oe6xejpueu02brdqjke1,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0040949,Dillon Wade,D.Wade,WAD347063,OL,G,68,1800,63026,32005741-4434-7063-9adb-843e049efb78,Dillon,Wade,Dillon,Dillon Wade,G,OL,68,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/oko5pe8hch9vrmmk9gwx,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,true,false,00-0039263,McCallan Castles,M.Castles,CAS777092,TE,TE,47,1800,57407,32004341-5377-7092-1113-7360a638b025,McCallan,Castles,McCallan,McCallan Castles,FB,RB,47O,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/r3amk2t7xokcd4rsohns,BACKFIELD,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0040023,John Williams,J.Williams,WIL373988,OL,G,73,1800,58455,32005749-4c37-3988-fe19-1fab722959ac,John,Williams,John,John Williams,T,OL,73,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/s7uyk7rapujxri5eet9e,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,true,false,false,00-0040014,Kyle McCord,K.McCord,MCC549616,QB,QB,18,1800,58386,32004d43-4354-9616-2bb6-3e898b438243,Kyle,McCord,Kyle,Kyle McCord,QB,QB,18,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/smdh2mmu457aammcblth,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0039275,Messiah Swinson,M.Swinson,SWI549130,TE,TE,43,1800,57420,32005357-4954-9130-6c37-aece4622f2e8,Messiah,Swinson,Messiah,Messiah Swinson,TE,TE,43O,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xmkhcrh5fbfetx1wxk2z,RIGHT_TIGHT,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0039272,Donovan Jennings,D.Jennings,JEN467927,OL,G,67,1800,57417,32004a45-4e46-7927-e834-5580bd596a22,Donovan,Jennings,Donovan,Donovan Jennings,C,OL,67,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/nv3cyilbj4znjy7bayvk,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,true,false,00-0040558,Isaiah Neyor,I.Neyor,NEY415291,WR,WR,80,1800,59004,32004e45-5941-5291-85ed-4a4e042d19fc,Isaiah,Neyor,Isaiah,Isaiah Neyor,WR,WR,80,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kpmodyntguke9pmvxeyw,RIGHT_WIDE,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0040943,Josh Gesky,J.Gesky,GES585183,OL,G,76,1800,63020,32004745-5358-5183-f6d7-464e22608417,Josh,Gesky,Josh,Josh Gesky,G,OL,76,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/z88mhbcxa468vob6dc1c,,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,false,false,00-0040946,Jaden Nixon,J.Nixon,NIX612810,RB,RB,35,1800,63023,32004e49-5861-2810-37e0-517a8f6429fe,Jaden,Nixon,Jaden,Jaden Nixon,RB,RB,35O,1800,ACT,,BACKFIELD,
2026,PRE,1,2026081352,3165,away,true,false,play_type_sack,3,2,7,1800,00:30,,false,true,false,false,false,true,false,00-0040948,J. Michael Sturdivant,J.Sturdivant,STU618385,WR,WR,87,1800,63025,32005354-5561-8385-5589-244516703efb,J.Michael,Sturdivant,J.Michael,J. Michael Sturdivant,WR,WR,87,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/jpcewjixipg3iuu2ucyq,LEFT_WIDE,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,true,00-0039931,Julius Welschof,J.Welschof,WEL727679,LB,OLB,45,3900,57382,32005745-4c72-7679-2aaf-9272d9512669,Julius,Welschof,Julius,Julius Welschof,EDGE,DL,45D,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lf5uheuobwt4ysekvqvk,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,RIGHT_WIDE,false,false,true,false,false,false,false,00-0041488,Tamon Lynum,T.Lynum,LYN770022,DB,CB,42,3900,63894,32004c59-4e77-0022-fad9-5b09db546ec4,Tamon,Lynum,Tamon,Tamon Lynum,CB,DB,42,3900,ACT,,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,true,00-0041261,Kevin Jobity Jr.,K.Jobity,JOB311468,DL,DE,92,3900,63330,32004a4f-4231-1468-830f-c19d34405614,Kevin,Jobity,Kevin,Kevin Jobity Jr.,INTERIOR_LINE,DL,92,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/frofsca3oys8er9sm1jo,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,LEFT_WIDE,false,false,true,false,false,false,false,00-0040365,Daryl Porter,D.Porter,POR120794,DB,CB,27,3900,58801,3200504f-5212-0794-ce2e-15b9795e0f20,Daryl,Porter,Daryl,Daryl Porter,CB,DB,27D,3900,ACT,,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,SAFETY,false,false,true,false,false,false,false,00-0040284,Jack Henderson,J.Henderson,HEN064642,DB,FS,48,3900,58720,32004845-4e06-4642-b176-3279451b035e,Jack,Henderson,Jack,Jack Henderson,HIGH_SAFETY,DB,48,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/lak0d9wrhu5k70g9hqzb,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,LEFT_INSIDE_LINEBACKER,false,false,true,false,false,false,false,00-0040231,Carson Bruener,C.Bruener,BRU228808,LB,ILB,44,3900,58431,32004252-5522-8808-fe83-2fba4f037a50,Carson,Bruener,Carson,Carson Bruener,MLB,LB,44,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xtklcumklpj2uytkbd6r,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,RIGHT_INSIDE_LINEBACKER,false,false,true,false,false,false,true,00-0036280,Malik Harrison,M.Harrison,HAR605109,LB,ILB,39,3900,52506,32004841-5260-5109-5b0d-c966f8ba7e71,Malik,Harrison,Malik,Malik Harrison,MLB,LB,39,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kzsfzm1m9ekyqtulq9ot,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,INTERIOR_LINE,false,false,true,false,false,false,true,00-0039609,Kyler Baugh,K.Baugh,BAU226433,DL,DT,65,3900,57737,32004241-5522-6433-b510-a755c3ef0c65,Kyler,Baugh,Kyler,Kyler Baugh,INTERIOR_LINE,DL,65,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/eudnrort6lravlzivtxo,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,LEFT_INTERIOR_LINE,false,false,true,false,false,false,true,00-0037274,Esezi Otomewo,E.Otomewo,OTO207645,DL,DE,93,3900,54630,32004f54-4f20-7645-aebd-58df974e1ca7,Esezi,Otomewo,Esezi,Esezi Otomewo,INTERIOR_LINE,DL,93,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kebjbuk4q1algng5hf3b,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,LEFT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,true,00-0036661,Israel Mukuamu,I.Mukuamu,MUK415291,DB,FS,30,3900,53656,32004d55-4b41-5291-35f7-8fbab1ac3646,Israel,Mukuamu,Israel,Israel Mukuamu,OLB,LB,30D,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/suoepvbxuplqnqestfsz,,
2026,PRE,1,2026081352,3165,home,true,false,play_type_sack,3,2,7,1800,00:30,LEFT_EDGE_RUSHER,false,false,true,false,false,false,true,00-0036614,Jamin Davis,Ja.Davis,DAV428592,LB,OLB,50,3900,53448,32004441-5642-8592-9936-07896f5591cc,Jamin,Davis,Jamin,Jamin Davis,EDGE,DL,50,3900,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/opdsr5ttchmbpuyw4vgf,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,RIGHT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,false,00-0040947,TJ Quinn,T.Quinn,QUI727242,LB,ILB,40,1800,63024,32005155-4972-7242-e65c-7fc37cb27ae9,Terry,Quinn,T.J.,TJ Quinn,OLB,LB,40,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/hzdxb0jmdmqzlrrkyqfz,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,LEFT_EDGE_RUSHER,false,false,true,false,false,false,true,00-0040944,Nyjalik Kelly,N.Kelly,KEL703198,LB,OLB,47,1800,63021,32004b45-4c70-3198-4f37-51ee3d53ce35,Nyjalik,Kelly,Nyjalik,Nyjalik Kelly,EDGE,DL,47D,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rlgk5vtxruzwzjptpjdw,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,RIGHT_OUTSIDE_LINEBACKER,false,false,true,false,false,false,false,00-0039488,Mark Perry,M.Perry,PER649218,DB,SS,41,1800,57603,32005045-5264-9218-68c6-ebb39255931a,Mark,Perry,Mark,Mark Perry,OLB,LB,41,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/brg1bcmlylgd5ucjiydw,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,LEFT_WIDE,false,false,true,false,false,false,false,00-0039292,Shemar Bartholomew,S.Bartholomew,BAR728523,DB,CB,34,1800,57437,32004241-5272-8523-df18-620c88f7a3f2,Shemar,Bartholomew,Shemar,Shemar Bartholomew,CB,DB,34,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/oehvtzmh4uhwwsfliskq,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,RIGHT_WIDE,false,false,true,false,false,false,false,00-0039418,MJ Devonshire,M.Devonshire,DEV732066,DB,CB,28,1800,57349,32004445-5673-2066-44b0-68da2ef75242,Marlin,Devonshire,M.J.,MJ Devonshire,CB,DB,28D,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qrzh5s3kuqkluuxfpfgy,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,RIGHT_INTERIOR_LINE,false,false,true,false,false,false,true,00-0039402,Jaden Crumedy,J.Crumedy,CRU236813,DL,DT,63,1800,57320,32004352-5523-6813-a20b-aee47516f2d9,Jaden,Crumedy,Jaden,Jaden Crumedy,INTERIOR_LINE,DL,63,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xmbnm0swk4oqrrnslrn5,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,RIGHT_SLOT,false,false,true,false,false,false,false,00-0039383,Jaylin Simpson,J.Simpson,SIM531085,DB,FS,38,1800,57285,32005349-4d53-1085-74f4-ae14d47edaa2,Jaylin,Simpson,Jaylin,Jaylin Simpson,SLOT_CB,DB,38,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xy041ns1wwk60l85kpgh,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,LEFT_SLOT,false,false,true,false,false,false,false,00-0038494,Trey Dean III,T.Dean,DEA729701,DB,SS,35,1800,56250,32004445-4172-9701-c6c1-d1ebb82ce6bd,Trey,Dean,Trey,Trey Dean III,SLOT_CB,DB,35D,1800,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/egycpb5zv75wp0ytluhl,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,RIGHT_EDGE_RUSHER,false,false,true,false,false,false,true,00-0037364,Arron Mosby,A.Mosby,MOS008081,DL,DE,53,1800,54949,32004d4f-5300-8081-aad8-2b0095b8cdc4,Arron,Mosby,Arron,Arron Mosby,EDGE,DL,53,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/siq8ayl7lif3uddghbum,,
2026,PRE,1,2026081352,3546,away,true,false,play_type_pass,4,1,5,3900,08:55,INTERIOR_LINE,false,false,true,false,false,false,true,00-0037094,Jonathan Ford,J.Ford,FOR256596,DL,DT,64,1800,54699,3200464f-5225-6596-8618-ffea8d51b3cf,Jonathan,Ford,Jonathan,Jonathan Ford,INTERIOR_LINE,DL,64,1800,ACT,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xvjepsl8u5unzc5qc8fu,,
